titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu,cluster
C10067,1923.886805,1.0,1887.64,0.0,1887.64,1605.949371,1.0,0.0,1.0,0.083333,4.0,61.0,1850.0,3688.045998,3266.996777,0.083333,12.0,0.1570341032061471,0.0922371464513249,0.0408252936305927,0.1270746666666666,0.5790857104357502,0.2320534223706177,0.5566215858992295,0.0144885075908721,-0.5948778612638775,0.4884402572048707,1.371073277691191,0.7824208998004298,1.8238115267847583,1.7232610070239498,1.16682362646632,1.6534206225336423,0.4171560073730112,2
C10068,1758.059987,1.0,412.33,325.21,87.12,0.0,0.583333,0.333333,0.166667,0.0,0.0,11.0,1800.0,777.451648,897.905444,0.0,12.0,0.0344487862614176,0.0,0.0,0.0,0.0312778343468145,0.2320534223706177,0.0179491864276989,0.0018449294884513,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.4550466716138979,0.8628835826532357,-1.392627811474239,1.274110304601538,-2.5500835061962266,0
C10069,809.847455,0.875,0.0,0.0,0.0,908.423608,0.0,0.0,0.0,0.125,1.0,0.0,1500.0,146.074769,179.412493,0.0,8.0,0.0949933968762762,0.0145576317247479,0.012342114140268,0.0093697777777777,0.0,0.0734557595993322,0.017526474264934,0.0081503677436481,0.6126413400944242,0.0931219957972449,0.0121797310889804,0.3968258239464104,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6933738358547403,-2.456565974065649,1
C10070,1576.305029,1.0,0.0,0.0,0.0,382.908547,0.0,0.0,0.0,0.416667,6.0,0.0,2500.0,540.022225,352.883804,0.0,12.0,0.0279541376713062,0.0161489996751602,0.0126747830353583,0.0122355555555555,0.0,0.1986644407345576,0.025731287387042,0.002296818945869,-0.5948778612638775,-0.4919592616937849,-0.0541538904186014,-0.239620288376334,-0.8885949200610787,-0.9118692662572888,0.1208697257930441,-0.6933738358547403,-1.980895912096468,1
C10071,3990.523579,1.0,263.5,190.6,72.9,0.0,0.666667,0.083333,0.583333,0.0,0.0,8.0,6000.0,6876.836205,1001.607366,0.083333,12.0,0.3077451547986846,0.0114574821924417,0.0061210095372443,0.0138831111111111,0.0,0.1986644407345576,0.0392338176204319,0.0282884038253686,0.6126413400944242,0.8602522053723098,0.4214436267658298,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.57600083255672,-0.6933738358547403,0.4171560073730112,3
C10072,1699.435486,1.0,1363.69,1363.69,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1700.0,1623.816348,923.505868,0.0,12.0,0.0907223587937807,0.0123596108204048,0.0148697598822411,0.0,0.0,0.3656093489148581,0.058355428987445,0.0081621376934302,0.6126413400944242,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.7077997970295569,-0.6933738358547403,0.4171560073730112,3
C10073,5487.683724,1.0,419.1,0.0,419.1,625.399386,0.916667,0.0,0.833333,0.333333,4.0,11.0,6250.0,1288.214909,2180.881868,0.0,12.0,0.0303946577491058,0.0065253426977438,0.0,0.0142222222222222,0.0,0.0484140233722871,0.0283679097152554,0.0024889002198547,0.6126413400944242,0.677054655280598,-0.9091757415789932,0.9266292180417528,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6933738358547403,0.4171560073730112,3
C10074,2990.422186,0.909091,4523.27,1664.09,2859.18,27296.48576,0.666667,0.5,0.583333,0.833333,27.0,33.0,7000.0,28232.69446,1107.030803,0.454545,12.0,0.0633150189083117,0.0,0.0,0.0,0.0008130689018081,0.0383973288814691,0.0005762683698605,0.107879593161839,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10075,656.01301,1.0,0.0,0.0,0.0,1474.349901,0.0,0.0,0.0,0.125,3.0,0.0,7000.0,910.457985,140.983193,0.25,8.0,0.3462570323281836,0.0079254365403285,0.0095350363396608,0.0,0.0980527784191535,0.2320534223706177,0.0320285425270186,0.0327641416334394,0.6126413400944242,0.2939630332455013,1.4737407351201424,-1.01202208632022,1.511556359831731,1.299251518747625,0.1208697257930441,-0.6933738358547403,0.4171560073730112,2
C10077,1808.972419,1.0,713.9,503.08,210.82,0.0,0.5,0.1,0.4,0.0,0.0,8.0,2250.0,889.017418,622.757696,0.0,10.0,0.00091148646245,0.0049929067485705,0.0009864761262228,0.0090951111111111,0.0,0.1652754590984975,0.007053281854751,0.0015902409950393,-0.5948778612638775,0.4884402572048707,0.4214436267658298,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.5261020931281168,1.0083676889588862,0.4171560073730112,3
C10078,532.334517,0.909091,791.94,516.64,275.3,0.0,0.272727,0.090909,0.181818,0.0,0.0,7.0,6000.0,1305.177304,175.510344,0.0,11.0,0.0042842050822109,0.0,0.0,0.0,0.0633321296388872,0.3155258764607679,0.0022972442055064,0.0021552308332746,-2.0057020357320856,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,1.141886489309368,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10079,5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0.0,14.0,6000.0,1990.044998,2161.428274,0.0,12.0,0.000198828044446,0.0027131151435463,0.0006918335428869,0.00466,0.0,0.3989983305509182,0.0041403387694731,0.0013024412569179,-1.82834447171276,-0.1146655291206788,0.4214436267658298,-0.0140082675788564,-0.8885949200610787,-0.9118692662572888,-0.0877904542509869,1.6429259540934646,0.4171560073730112,1
C10080,1727.638449,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,11000.0,2959.920544,623.656993,0.0,12.0,0.002229907106237,0.008075111588458,0.0,0.0176,0.0,0.0383973288814691,0.0143047352168439,0.0018426556019542,-1.9260199496591568,0.0931219957972449,-0.9091757415789932,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,1.8518223689858484,0.4171560073730112,1
C10081,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0.0,8.0,1500.0,1438.910569,190.186542,0.0,12.0,0.1016304365954264,0.1002374205157182,0.1107753074304639,0.0177893333333333,0.0062338178485421,0.2988313856427379,0.0970204706523899,0.00778389206148,0.6126413400944242,1.2119213838652076,1.7249586613950545,0.2269740588106298,0.1152047227004725,0.1743981061565315,1.4588776734613118,-0.6933738358547403,0.4171560073730112,2
C10082,1205.716678,1.0,0.0,0.0,0.0,38.325801,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,29.278671,8242.687678,0.0,12.0,0.0070848196359497,0.025444758182015,0.0306124076175289,0.0,0.0,0.5492487479131887,0.025140849267916,0.0022424626811566,0.6126413400944242,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.8848504607251196,1.8518223689858484,0.4171560073730112,3
C10083,6593.820644,1.0,388.66,388.66,0.0,4621.93458,0.583333,0.583333,0.0,0.416667,7.0,7.0,7000.0,1624.583114,2503.40234,0.0,12.0,0.3712597250565823,0.0327037940993365,0.0354537704314759,0.0070506666666666,0.1193537724429884,0.3656093489148581,0.090490824802885,0.0245561762122387,0.6126413400944242,1.2119213838652076,1.6586008614736774,1.3712361530206605,1.7947840787494416,1.6879043676438987,0.9155739227455888,-0.6933738358547403,0.4171560073730112,2
C10084,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0.0,13.0,5000.0,357.802082,121.523416,0.181818,12.0,0.4296167412332267,0.0460446533279145,0.0323537673648379,0.0417435555555555,0.1114030452360383,0.4490818030050084,0.059570996003669,0.0271517585500643,0.6126413400944242,1.2119213838652076,1.611774380436139,1.3712361530206605,1.7947840787494416,1.6663057236819174,1.5876990985264148,-0.6933738358547403,0.4171560073730112,2
C10085,81.584711,0.272727,0.0,0.0,0.0,2985.300006,0.0,0.0,0.0,0.166667,5.0,0.0,9500.0,116.569033,164.692136,0.0,12.0,0.2120084168520591,0.0009176263168702,0.0011039896960961,0.0,0.0022113752618786,0.1485809682804674,0.0211704459152136,0.0126811992959629,0.6126413400944242,-1.030565355846916,-0.1116782817929076,-1.01202208632022,0.1152047227004725,0.1743981061565315,-0.886773506165498,-0.6933738358547403,0.4171560073730112,0
C10086,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0.0,5.0,12000.0,210.053432,99.533735,0.444444,12.0,0.3208644018814512,0.0,0.0,0.0,0.0576456225462581,0.2153589315525876,0.0296158054705475,0.0374886017166118,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.511556359831731,1.5550627262099932,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10087,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0.0,12.0,1200.0,725.606194,140.809454,1.0,12.0,0.492631772039157,0.1039990766640082,0.0281598331748903,0.1756551111111111,0.0078650642063348,0.2988313856427379,0.1263656475353978,0.1286155790691225,0.6126413400944242,1.2119213838652076,0.7882918871029566,1.2762198144969563,0.1152047227004725,0.1743981061565315,1.4000823726440217,-0.6933738358547403,0.4171560073730112,2
C10088,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1.0,50.0,9000.0,4921.066897,594.756686,0.0,12.0,0.103817292709968,0.0210450458680612,0.0055665613787604,0.035784,0.0919850594701361,0.1318864774624374,0.0602580650661312,0.0119190393027447,0.6126413400944242,1.0224268082002967,-0.0541538904186014,1.1513063520430065,1.668432305740367,1.6663057236819174,0.7077997970295569,0.4156573445827183,-1.980895912096468,2
C10089,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,16500.0,1275.229436,171.357189,1.0,12.0,0.0693938174023347,0.000930880919225,0.0011199362139286,0.0,0.0105152153785347,0.0584307178631051,0.0086904271541225,0.0040905256461647,0.6126413400944242,-1.030565355846916,-0.1116782817929076,-1.01202208632022,0.1152047227004725,0.1743981061565315,-0.886773506165498,-0.6933738358547403,0.4171560073730112,0
C10090,7069.950386,1.0,1603.78,1445.14,158.64,5626.004046,1.0,0.833333,1.0,0.75,23.0,23.0,11000.0,4589.873897,1876.262988,0.0,12.0,0.0598526801876087,0.0,0.0,0.0,0.0025587621222507,0.0383973288814691,0.0029923077186229,0.0380347673989649,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10092,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.575846,2074.581541,0.0,12.0,0.0850676847671899,0.0150784356388116,0.0181407586862522,0.0,0.0,0.1986644407345576,0.0082229343172377,0.0050927727500537,0.6126413400944242,0.4884402572048707,1.5517221173940845,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,-0.6933738358547403,0.4171560073730112,3
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1073.844885,968.941265,0.0,12.0,0.0002472303073973,0.0016109439785055,0.0,0.0035111111111111,0.0,0.2320534223706177,0.0042934646851053,0.0015936149233237,-1.9958554204757937,-0.553879852258038,-0.9091757415789932,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,1.8518223689858484,0.4171560073730112,1
C10094,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0,0.0002560441906483,0.0004078339186089,0.0004906620871538,0.0,0.0,0.0484140233722871,0.0005212472123668,0.0007969827485108,-1.7777321875915706,-0.9481455961713487,0.0894652381682049,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-0.6933738358547403,-2.538266042426242,1
C10095,9381.255094,1.0,5100.07,1147.83,3952.24,370.737197,1.0,0.25,0.916667,0.083333,1.0,46.0,9000.0,6409.496345,9827.045323,0.0,12.0,0.0012284955511031,0.0274529323972457,0.0,0.0598346666666666,0.0,0.0651085141903172,0.0140394225082049,0.0007168594347892,-2.0057020357320856,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.4724890267155591,-0.6933738358547403,0.4171560073730112,3
C10096,1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21.0,17.0,4000.0,3056.424974,910.707525,0.090909,11.0,0.1858833248966288,0.0575820709684036,0.0377910392836333,0.0570395555555555,0.0,0.1886477462437396,0.1808454169625675,0.0275341177231655,0.6126413400944242,1.038426638756628,1.6955310565659147,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.7457611922026552,0.3480095873652805,0.4171560073730112,3
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1.0,1.0,1800.0,440.840439,312.560636,0.0,12.0,0.0452694484831811,0.0,0.0,0.0,0.0195240611533362,0.1318864774624374,0.0441005029303267,0.0028114083377164,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.1152047227004725,0.1743981061565315,-1.392627811474239,0.3480095873652805,0.4171560073730112,0
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,151.823651,2906.110765,0.0,12.0,0.2618476354771637,0.0,0.0,0.0,0.1153964640652729,0.2654424040066778,0.0244766051911095,0.018836324215984,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.7002698530971212,1.7967663839601316,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,11.0,6000.0,417.128532,389.138517,0.0,12.0,0.0654631879126546,0.0086399615657315,0.0043580606581005,0.010936,0.0087489064923852,0.0651085141903172,0.011375878326715,0.0065223284489932,0.6126413400944242,0.4884402572048707,0.4214436267658298,0.6201974792519541,0.1152047227004725,0.6145987562142899,0.3515780672067922,-0.6933738358547403,0.4171560073730112,2
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,7000.0,217.820198,121.781205,1.0,12.0,0.0082033091608193,0.0276278931483289,0.0143673219049955,0.034188,0.0,0.1819699499165275,0.0169342052038775,0.0014174344556225,-1.2695886078926155,1.038426638756628,1.0471340166697145,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.1877184001295114,-0.6933738358547403,0.4171560073730112,3
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1500.0,26.487919,60.913577,0.0,9.0,0.3391542874957688,0.0,0.0,0.0,0.0712861170301855,0.2320534223706177,0.0251908940676678,0.0361239924455298,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.102197295138235,1.476085928038835,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,712.149153,54.79166,0.0,12.0,0.0092076025413323,0.0307690299894554,0.0307242785733999,0.0114017777777777,0.0,0.1652754590984975,0.0371475749420566,0.001788083713346,-1.2695886078926155,0.4884402572048707,1.2338148096278805,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.57600083255672,1.8518223689858484,0.4171560073730112,3
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0.0,75.0,5700.0,9172.788366,2103.796148,0.083333,12.0,0.0357186476828323,0.0213209455140002,0.0163868870557208,0.0167831111111111,0.0,0.0984974958263773,0.0108905200445683,0.002718382927696,0.6126413400944242,1.2119213838652076,1.4737407351201424,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.97334242627501,-0.6933738358547403,0.4171560073730112,3
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,2236.890255,214.828158,0.083333,12.0,0.0937674710171305,0.0,0.0,0.0,0.0122240234516578,0.0584307178631051,0.0135572315261089,0.0319230287814316,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.102197295138235,1.4420083722657386,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6.0,4.0,4000.0,532.741699,1026.976,0.0,12.0,0.0028846731764787,0.0100938894855725,0.0,0.022,0.0,0.2320534223706177,0.0388355750932011,0.001924330897296,-2.0057020357320856,-0.7870098359187703,-0.9091757415789932,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,1.8518223689858484,0.4171560073730112,1
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,1097.78942,176.610605,0.083333,12.0,0.1398209566984319,0.0,0.0,0.0,0.0107987677249919,0.0984974958263773,0.0183821566403755,0.0092818116994188,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.3481079153593327,1.025583971163073,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40.0,0.0,8000.0,1241.538024,1439.230899,0.0,12.0,0.4466110576364992,0.1371190652772852,0.1005876905148885,0.1166302222222222,0.0357806436576553,0.5659432387312188,0.0372368682182219,0.0283671661629411,0.6126413400944242,1.2119213838652076,1.6955310565659147,1.3712361530206605,1.6228478678297915,1.4420083722657386,1.83457104244448,-0.6933738358547403,0.4171560073730112,2
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2.0,10.0,2000.0,577.050373,498.365419,0.0,12.0,0.1110194454731731,0.1138029962334498,0.0,0.2480377777777778,0.0,0.2821368948247079,0.070284453545882,0.0082452086741516,0.6126413400944242,1.2119213838652076,-0.9091757415789932,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.7457611922026552,-0.6933738358547403,0.4171560073730112,3
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21.0,64.0,9000.0,10857.94321,2469.571326,0.083333,12.0,0.1510463432767251,0.0,0.0,0.0,0.0211902366029975,0.1051752921535893,0.0210044809697944,0.0184884098575842,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0.0,34.0,5500.0,858.976682,108.319927,0.0,12.0,0.7469417588483902,0.0,0.0,0.0,0.0978935161989309,0.6327212020033389,0.0604589524864423,0.0445806800371286,0.6126413400944242,-1.28586614980189,-0.9091757415789932,-1.01202208632022,1.3481079153593327,1.4023724053305286,-1.392627811474239,-0.6933738358547403,0.4171560073730112,0
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8.0,81.0,8500.0,1509.423237,1834.031569,0.0,12.0,0.003017002728777,0.0,0.0,0.0,0.0057855204374099,0.0383973288814691,0.0076063378287721,0.0011082627051666,-1.5646462316344705,-1.28586614980189,-0.9091757415789932,-1.01202208632022,0.4550466716138979,0.1743981061565315,-1.392627811474239,0.9323264283965116,-2.5500835061962266,0
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11.0,0.0,7000.0,1277.76778,2760.115734,0.0,12.0,0.2229598381917145,0.039912666444669,0.0264295133245423,0.0391111111111111,0.0,0.1652754590984975,0.0198004108091554,0.0142188710935803,0.6126413400944242,0.8602522053723098,0.4214436267658298,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.7839217436848667,-0.6933738358547403,0.4171560073730112,3
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,1884.227778,136.639824,1.0,12.0,0.5864177270366928,0.0030718050749629,0.0036956668404428,0.0,0.1774002734098076,0.5659432387312188,0.0513788684259393,0.0378772722240483,0.6126413400944242,-1.030565355846916,-0.1116782817929076,-1.01202208632022,1.6228478678297915,1.5550627262099932,-0.886773506165498,-0.6933738358547403,0.4171560073730112,0
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,552.432305,207.720441,0.0,12.0,0.2435443154177207,0.0259202925311131,0.0086243675059032,0.0408702222222222,0.0,0.1652754590984975,0.0375774576237208,0.0467535439840158,0.6126413400944242,0.8602522053723098,0.7882918871029566,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.16682362646632,-0.6933738358547403,0.4171560073730112,3
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0.0,12.0,6500.0,1206.81188,99.372848,0.333333,12.0,0.0012752608990101,0.0051101590001706,0.0,0.0111377777777777,0.0,0.0984974958263773,0.0063033192429931,0.0022722353612093,-1.82834447171276,0.2939630332455013,-0.9091757415789932,0.6201974792519541,-0.8885949200610787,-0.9118692662572888,0.1208697257930441,-0.6933738358547403,0.4171560073730112,1
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10.0,0.0,1800.0,687.691735,2439.136113,0.0,12.0,0.4912037173141275,0.0162385192202949,0.0195364469931613,0.0,0.2916691674509855,0.4323873121869783,0.2102584319514613,0.0340398678945711,0.6126413400944242,-1.030565355846916,-0.1116782817929076,-1.01202208632022,1.75517323517649,1.5945417449674764,-0.886773506165498,0.3480095873652805,0.4171560073730112,0
