titular,saldo_cred_restante,freq_atu_saldo,qtde_compras,vr_max_compra_feita,vr_compra_feita_parcelas,dinh_adiantado_usu,freq_compras,freq_compras_1vez,freq_compras_parcelas,freq_pag_dinh_adiantado,trans_dinh_adiantado,trans_compra_feita,limite_cartao,vr_pag_feito_usu,vr_min_pagtos_feito_usu,%pag_integral_feito_usu,prazo_serv_cartao_usu,minmax__saldo_cred_restante,minmax__qtde_compras,minmax__vr_max_compra_feita,minmax__vr_compra_feita_parcelas,minmax__dinh_adiantado_usu,minmax__limite_cartao,minmax__vr_pag_feito_usu,minmax__vr_min_pagtos_feito_usu,power__freq_atu_saldo,power__freq_compras,power__freq_compras_1vez,power__freq_compras_parcelas,power__freq_pag_dinh_adiantado,power__trans_dinh_adiantado,power__trans_compra_feita,power__%pag_integral_feito_usu,power__prazo_serv_cartao_usu
C10067,1923.886805,1.0,1887.64,0.0,1887.64,1605.949371,1.0,0.0,1.0,0.083333,4.0,61.0,1850.0,3688.045998,3266.996777,0.083333,12.0,0.15703410320614714,0.09223714645132493,0.04082529363059278,0.12707466666666667,0.5790857104357502,0.2320534223706177,0.5566215858992295,0.014488507590872128,-0.5948778612638775,0.4884402572048707,1.371073277691191,0.7824208998004298,1.8238115267847583,1.7232610070239498,1.16682362646632,1.6534206225336425,0.4171560073730112
C10068,1758.059987,1.0,412.33,325.21,87.12,0.0,0.583333,0.333333,0.166667,0.0,0.0,11.0,1800.0,777.451648,897.905444,0.0,12.0,0.03444878626141762,0.0,0.0,0.0,0.03127783434681458,0.2320534223706177,0.0179491864276989,0.001844929488451383,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.45504667161389795,0.8628835826532357,-1.392627811474239,1.274110304601538,-2.5500835061962266
C10069,809.847455,0.875,0.0,0.0,0.0,908.423608,0.0,0.0,0.0,0.125,1.0,0.0,1500.0,146.074769,179.412493,0.0,8.0,0.09499339687627627,0.014557631724747994,0.012342114140268024,0.009369777777777777,0.0,0.07345575959933223,0.017526474264934044,0.008150367743648182,0.6126413400944242,0.09312199579724494,0.012179731088980426,0.39682582394641047,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6933738358547403,-2.456565974065649
C10070,1576.305029,1.0,0.0,0.0,0.0,382.908547,0.0,0.0,0.0,0.416667,6.0,0.0,2500.0,540.022225,352.883804,0.0,12.0,0.02795413767130622,0.016148999675160286,0.012674783035358336,0.012235555555555557,0.0,0.1986644407345576,0.025731287387042074,0.0022968189458690918,-0.5948778612638775,-0.4919592616937849,-0.05415389041860147,-0.239620288376334,-0.8885949200610787,-0.9118692662572888,0.12086972579304414,-0.6933738358547403,-1.9808959120964678
C10071,3990.523579,1.0,263.5,190.6,72.9,0.0,0.666667,0.083333,0.583333,0.0,0.0,8.0,6000.0,6876.836205,1001.607366,0.083333,12.0,0.30774515479868464,0.011457482192441738,0.006121009537244319,0.013883111111111112,0.0,0.1986644407345576,0.03923381762043191,0.028288403825368697,0.6126413400944242,0.8602522053723098,0.4214436267658298,1.055578134763634,-0.8885949200610787,-0.9118692662572888,0.57600083255672,-0.6933738358547403,0.4171560073730112
C10072,1699.435486,1.0,1363.69,1363.69,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1700.0,1623.816348,923.505868,0.0,12.0,0.0907223587937807,0.01235961082040483,0.0148697598822411,0.0,0.0,0.36560934891485813,0.05835542898744505,0.008162137693430235,0.6126413400944242,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.7077997970295569,-0.6933738358547403,0.4171560073730112
C10073,5487.683724,1.0,419.1,0.0,419.1,625.399386,0.916667,0.0,0.833333,0.333333,4.0,11.0,6250.0,1288.214909,2180.881868,0.0,12.0,0.030394657749105828,0.0065253426977438835,0.0,0.014222222222222223,0.0,0.048414023372287146,0.02836790971525549,0.0024889002198547404,0.6126413400944242,0.677054655280598,-0.9091757415789933,0.9266292180417527,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6933738358547403,0.4171560073730112
C10074,2990.422186,0.909091,4523.27,1664.09,2859.18,27296.48576,0.666667,0.5,0.583333,0.833333,27.0,33.0,7000.0,28232.69446,1107.030803,0.454545,12.0,0.06331501890831172,0.0,0.0,0.0,0.00081306890180812,0.03839732888146912,0.0005762683698605418,0.10787959316183902,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10075,656.01301,1.0,0.0,0.0,0.0,1474.349901,0.0,0.0,0.0,0.125,3.0,0.0,7000.0,910.457985,140.983193,0.25,8.0,0.34625703232818367,0.007925436540328555,0.009535036339660831,0.0,0.09805277841915358,0.2320534223706177,0.0320285425270186,0.03276414163343946,0.6126413400944242,0.2939630332455013,1.4737407351201424,-1.01202208632022,1.511556359831731,1.299251518747625,0.12086972579304414,-0.6933738358547403,0.4171560073730112
C10077,1808.972419,1.0,713.9,503.08,210.82,0.0,0.5,0.1,0.4,0.0,0.0,8.0,2250.0,889.017418,622.757696,0.0,10.0,0.0009114864624500217,0.004992906748570594,0.000986476126222822,0.009095111111111111,0.0,0.16527545909849753,0.007053281854751034,0.0015902409950393544,-0.5948778612638775,0.4884402572048707,0.4214436267658298,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.5261020931281168,1.0083676889588862,0.4171560073730112
C10078,532.334517,0.909091,791.94,516.64,275.3,0.0,0.272727,0.090909,0.181818,0.0,0.0,7.0,6000.0,1305.177304,175.510344,0.0,11.0,0.004284205082210986,0.0,0.0,0.0,0.06333212963888724,0.31552587646076796,0.0022972442055064603,0.00215523083327469,-2.0057020357320856,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,1.1418864893093679,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10079,5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0.0,14.0,6000.0,1990.044998,2161.428274,0.0,12.0,0.00019882804444605164,0.0027131151435463245,0.000691833542886933,0.00466,0.0,0.3989983305509182,0.004140338769473115,0.0013024412569179408,-1.8283444717127597,-0.11466552912067883,0.4214436267658298,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,1.6429259540934646,0.4171560073730112
C10080,1727.638449,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,11000.0,2959.920544,623.656993,0.0,12.0,0.002229907106237009,0.008075111588458056,0.0,0.0176,0.0,0.03839732888146912,0.014304735216843919,0.001842655601954281,-1.9260199496591566,0.09312199579724494,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,1.8518223689858484,0.4171560073730112
C10081,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0.0,8.0,1500.0,1438.910569,190.186542,0.0,12.0,0.10163043659542643,0.10023742051571824,0.11077530743046399,0.017789333333333334,0.006233817848542172,0.2988313856427379,0.09702047065238992,0.007783892061480028,0.6126413400944242,1.2119213838652076,1.7249586613950545,0.2269740588106298,0.11520472270047259,0.17439810615653153,1.4588776734613118,-0.6933738358547403,0.4171560073730112
C10082,1205.716678,1.0,0.0,0.0,0.0,38.325801,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,29.278671,8242.687678,0.0,12.0,0.007084819635949759,0.025444758182015054,0.0306124076175289,0.0,0.0,0.5492487479131887,0.025140849267916005,0.0022424626811566734,0.6126413400944242,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.8848504607251196,1.8518223689858484,0.4171560073730112
C10083,6593.820644,1.0,388.66,388.66,0.0,4621.93458,0.583333,0.583333,0.0,0.416667,7.0,7.0,7000.0,1624.583114,2503.40234,0.0,12.0,0.37125972505658233,0.03270379409933652,0.035453770431475976,0.007050666666666666,0.11935377244298848,0.36560934891485813,0.09049082480288505,0.024556176212238795,0.6126413400944242,1.2119213838652076,1.6586008614736774,1.3712361530206605,1.7947840787494416,1.6879043676438987,0.9155739227455889,-0.6933738358547403,0.4171560073730112
C10084,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0.0,13.0,5000.0,357.802082,121.523416,0.181818,12.0,0.4296167412332267,0.04604465332791459,0.03235376736483793,0.04174355555555556,0.11140304523603838,0.4490818030050084,0.05957099600366904,0.02715175855006433,0.6126413400944242,1.2119213838652076,1.611774380436139,1.3712361530206605,1.7947840787494416,1.6663057236819174,1.5876990985264148,-0.6933738358547403,0.4171560073730112
C10085,81.584711,0.272727,0.0,0.0,0.0,2985.300006,0.0,0.0,0.0,0.166667,5.0,0.0,9500.0,116.569033,164.692136,0.0,12.0,0.2120084168520591,0.0009176263168702336,0.0011039896960961697,0.0,0.002211375261878663,0.14858096828046746,0.02117044591521364,0.012681199295962939,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.11520472270047259,0.17439810615653153,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C10086,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0.0,5.0,12000.0,210.053432,99.533735,0.444444,12.0,0.3208644018814512,0.0,0.0,0.0,0.057645622546258136,0.21535893155258767,0.029615805470547586,0.03748860171661188,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.511556359831731,1.5550627262099932,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10087,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0.0,12.0,1200.0,725.606194,140.809454,1.0,12.0,0.49263177203915703,0.10399907666400827,0.028159833174890365,0.17565511111111112,0.007865064206334803,0.2988313856427379,0.12636564753539783,0.1286155790691225,0.6126413400944242,1.2119213838652076,0.7882918871029566,1.2762198144969565,0.11520472270047259,0.17439810615653153,1.4000823726440217,-0.6933738358547403,0.4171560073730112
C10088,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1.0,50.0,9000.0,4921.066897,594.756686,0.0,12.0,0.10381729270996809,0.021045045868061243,0.005566561378760465,0.035784,0.09198505947013613,0.13188647746243742,0.060258065066131294,0.011919039302744735,0.6126413400944242,1.0224268082002967,-0.05415389041860147,1.1513063520430065,1.668432305740367,1.6663057236819174,0.7077997970295569,0.41565734458271836,-1.9808959120964678
C10089,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,16500.0,1275.229436,171.357189,1.0,12.0,0.06939381740233476,0.0009308809192250259,0.00111993621392867,0.0,0.010515215378534728,0.05843071786310518,0.008690427154122563,0.004090525646164711,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.11520472270047259,0.17439810615653153,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C10090,7069.950386,1.0,1603.78,1445.14,158.64,5626.004046,1.0,0.833333,1.0,0.75,23.0,23.0,11000.0,4589.873897,1876.262988,0.0,12.0,0.05985268018760874,0.0,0.0,0.0,0.002558762122250737,0.03839732888146912,0.0029923077186229216,0.03803476739896497,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10092,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.575846,2074.581541,0.0,12.0,0.08506768476718998,0.01507843563881168,0.018140758686252263,0.0,0.0,0.1986644407345576,0.008222934317237737,0.005092772750053702,0.6126413400944242,0.4884402572048707,1.5517221173940845,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,-0.6933738358547403,0.4171560073730112
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1073.844885,968.941265,0.0,12.0,0.00024723030739739576,0.0016109439785055213,0.0,0.003511111111111111,0.0,0.2320534223706177,0.0042934646851053165,0.001593614923323743,-1.9958554204757937,-0.553879852258038,-0.9091757415789933,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,1.8518223689858484,0.4171560073730112
C10094,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0,0.0002560441906483718,0.0004078339186089927,0.0004906620871538533,0.0,0.0,0.048414023372287146,0.0005212472123668827,0.0007969827485108557,-1.7777321875915706,-0.9481455961713489,0.08946523816820497,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-0.6933738358547403,-2.538266042426242
C10095,9381.255094,1.0,5100.07,1147.83,3952.24,370.737197,1.0,0.25,0.916667,0.083333,1.0,46.0,9000.0,6409.496345,9827.045323,0.0,12.0,0.0012284955511031057,0.027452932397245736,0.0,0.05983466666666667,0.0,0.06510851419031721,0.014039422508204946,0.0007168594347892502,-2.0057020357320856,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-0.6933738358547403,0.4171560073730112
C10096,1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21.0,17.0,4000.0,3056.424974,910.707525,0.090909,11.0,0.18588332489662882,0.05758207096840368,0.03779103928363335,0.057039555555555566,0.0,0.1886477462437396,0.18084541696256753,0.027534117723165566,0.6126413400944242,1.0384266387566279,1.6955310565659147,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.7457611922026552,0.34800958736528054,0.4171560073730112
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1.0,1.0,1800.0,440.840439,312.560636,0.0,12.0,0.045269448483181124,0.0,0.0,0.0,0.019524061153336235,0.13188647746243742,0.044100502930326795,0.0028114083377164065,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,0.34800958736528054,0.4171560073730112
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,151.823651,2906.110765,0.0,12.0,0.2618476354771637,0.0,0.0,0.0,0.11539646406527293,0.26544240400667785,0.024476605191109554,0.01883632421598408,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.7002698530971212,1.7967663839601316,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,11.0,6000.0,417.128532,389.138517,0.0,12.0,0.06546318791265467,0.00863996156573151,0.004358060658100524,0.010936000000000001,0.008748906492385201,0.06510851419031721,0.011375878326715081,0.006522328448993277,0.6126413400944242,0.4884402572048707,0.4214436267658298,0.6201974792519541,0.11520472270047259,0.6145987562142899,0.35157806720679224,-0.6933738358547403,0.4171560073730112
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,7000.0,217.820198,121.781205,1.0,12.0,0.008203309160819341,0.027627893148328992,0.014367321904995553,0.034188,0.0,0.18196994991652757,0.016934205203877582,0.0014174344556225724,-1.2695886078926157,1.0384266387566279,1.0471340166697143,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.1877184001295114,-0.6933738358547403,0.4171560073730112
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1500.0,26.487919,60.913577,0.0,9.0,0.3391542874957688,0.0,0.0,0.0,0.07128611703018559,0.2320534223706177,0.025190894067667856,0.03612399244552987,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.476085928038835,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,712.149153,54.79166,0.0,12.0,0.009207602541332347,0.03076902998945546,0.030724278573399978,0.01140177777777778,0.0,0.16527545909849753,0.03714757494205663,0.0017880837133460203,-1.2695886078926157,0.4884402572048707,1.2338148096278803,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.57600083255672,1.8518223689858484,0.4171560073730112
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0.0,75.0,5700.0,9172.788366,2103.796148,0.083333,12.0,0.03571864768283239,0.021320945514000225,0.016386887055720813,0.016783111111111113,0.0,0.0984974958263773,0.01089052004456833,0.002718382927696083,0.6126413400944242,1.2119213838652076,1.4737407351201424,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.9733424262750099,-0.6933738358547403,0.4171560073730112
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,2236.890255,214.828158,0.083333,12.0,0.0937674710171305,0.0,0.0,0.0,0.012224023451657802,0.05843071786310518,0.013557231526108991,0.031923028781431675,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.4420083722657386,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6.0,4.0,4000.0,532.741699,1026.976,0.0,12.0,0.0028846731764787413,0.01009388948557257,0.0,0.022000000000000002,0.0,0.2320534223706177,0.0388355750932011,0.0019243308972960917,-2.0057020357320856,-0.7870098359187703,-0.9091757415789933,-0.2937684586033575,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,1.8518223689858484,0.4171560073730112
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,1097.78942,176.610605,0.083333,12.0,0.13982095669843198,0.0,0.0,0.0,0.010798767724991972,0.0984974958263773,0.018382156640375544,0.009281811699418812,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.025583971163073,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40.0,0.0,8000.0,1241.538024,1439.230899,0.0,12.0,0.4466110576364992,0.13711906527728526,0.10058769051488853,0.11663022222222222,0.03578064365765533,0.5659432387312188,0.037236868218221926,0.02836716616294117,0.6126413400944242,1.2119213838652076,1.6955310565659147,1.3712361530206605,1.6228478678297915,1.4420083722657386,1.8345710424444797,-0.6933738358547403,0.4171560073730112
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2.0,10.0,2000.0,577.050373,498.365419,0.0,12.0,0.1110194454731731,0.11380299623344986,0.0,0.2480377777777778,0.0,0.2821368948247079,0.07028445354588203,0.008245208674151634,0.6126413400944242,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.7457611922026552,-0.6933738358547403,0.4171560073730112
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21.0,64.0,9000.0,10857.94321,2469.571326,0.083333,12.0,0.1510463432767251,0.0,0.0,0.0,0.02119023660299758,0.10517529215358933,0.02100448096979446,0.018488409857584282,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.7219404319504388,0.6145987562142899,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0.0,34.0,5500.0,858.976682,108.319927,0.0,12.0,0.7469417588483902,0.0,0.0,0.0,0.09789351619893098,0.6327212020033389,0.06045895248644231,0.044580680037128645,0.6126413400944242,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.3481079153593327,1.4023724053305286,-1.392627811474239,-0.6933738358547403,0.4171560073730112
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8.0,81.0,8500.0,1509.423237,1834.031569,0.0,12.0,0.0030170027287770786,0.0,0.0,0.0,0.005785520437409936,0.03839732888146912,0.007606337828772146,0.0011082627051666317,-1.5646462316344705,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.45504667161389795,0.17439810615653153,-1.392627811474239,0.9323264283965117,-2.5500835061962266
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11.0,0.0,7000.0,1277.76778,2760.115734,0.0,12.0,0.22295983819171455,0.03991266644466907,0.0264295133245423,0.03911111111111111,0.0,0.16527545909849753,0.019800410809155414,0.014218871093580316,0.6126413400944242,0.8602522053723098,0.4214436267658298,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.7839217436848667,-0.6933738358547403,0.4171560073730112
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,1884.227778,136.639824,1.0,12.0,0.5864177270366928,0.003071805074962933,0.003695666840442822,0.0,0.17740027340980763,0.5659432387312188,0.05137886842593936,0.037877272224048325,0.6126413400944242,-1.030565355846916,-0.11167828179290762,-1.01202208632022,1.6228478678297915,1.5550627262099932,-0.886773506165498,-0.6933738358547403,0.4171560073730112
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,552.432305,207.720441,0.0,12.0,0.24354431541772073,0.025920292531113137,0.008624367505903278,0.040870222222222224,0.0,0.16527545909849753,0.0375774576237208,0.04675354398401587,0.6126413400944242,0.8602522053723098,0.7882918871029566,1.1715004679381809,-0.8885949200610787,-0.9118692662572888,1.16682362646632,-0.6933738358547403,0.4171560073730112
